rh,wspd,appT,vp,temp,vpT
18.8,5.54,88,0.16184191889775,0.108902860762571,0.437060640483898,T20_RH90_Wgentle-fresh breeze
18.4,5.12,83.1,0.26428674686159,0.177837626931775,0.432319445025233,T20_RH80_Wlight-gentle breeze
18.7,3.55,86.2,0.181408133769585,0.122068898266021,0.489899994230889,T20_RH90_Wlight-gentle breeze
18.6,4.02,84,0.296238241950692,0.199337676143641,0.484585602101513,T20_RH80_Wlight-gentle breeze
19.1,1.82,85,0.325064158930804,0.21873453478582,0.531738948151484,T20_RH80_Wlight-gentle breeze
18.8,3.51,87.1,0.181408133769585,0.122068898266021,0.489899994230889,T20_RH90_Wlight-gentle breeze
19.2,6.45,80.9,0.26428674686159,0.177837626931775,0.432319445025233,T20_RH80_Wgentle-fresh breeze
19,3.58,81.4,0.296238241950692,0.199337676143641,0.484585602101513,T20_RH80_Wlight-gentle breeze
19.4,4.94,77.7,0.296238241950692,0.199337676143641,0.484585602101513,T20_RH80_Wlight-gentle breeze
19.7,3.96,78.8,0.296238241950692,0.199337676143641,0.484585602101513,T20_RH80_Wlight-gentle breeze
20.1,2.12,78.2,0.325064158930804,0.21873453478582,0.531738948151484,T20_RH80_Wlight-gentle breeze
20.2,1.7,83.6,0.325064158930804,0.21873453478582,0.531738948151484,T20_RH80_Wlight-gentle breeze
20,3.81,88.1,0.181408133769585,0.122068898266021,0.489899994230889,T20_RH90_Wlight-gentle breeze
19.7,3.62,84.1,0.296238241950692,0.199337676143641,0.484585602101513,T20_RH80_Wlight-gentle breeze
20.1,2.82,85.8,0.199060330761861,0.133946999837579,0.537570465366778,T20_RH90_Wlight-gentle breeze
19.8,3.2,84.8,0.296238241950692,0.199337676143641,0.484585602101513,T20_RH80_Wlight-gentle breeze
20.2,0.01,85.7,0.215269876128267,0.144854346179521,0.581344997503104,T20_RH90_Wcalm-light breeze
19.7,1.13,88.9,0.199060330761861,0.133946999837579,0.537570465366778,T20_RH90_Wcalm-light breeze
20.3,3.28,81.4,0.296238241950692,0.199337676143641,0.484585602101513,T20_RH80_Wlight-gentle breeze
23.2,3.39,80.5,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
23.7,5.19,77.1,0.268413546082209,0.145203814350095,0.352987348731675,T25_RH80_Wlight-gentle breeze
23.9,3.88,77.9,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
24.4,1.74,77.2,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
24.7,2.33,79.7,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
24.6,4.23,82.4,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
24.6,4.11,77.2,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
25.1,3.44,78.1,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
24.6,3.69,79.5,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
24.7,1.1,81.3,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
24,0.19,85.1,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
24.8,2.41,78.2,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
19.1,4.51,87.3,0.181408133769585,0.122068898266021,0.489899994230889,T20_RH90_Wlight-gentle breeze
19.8,7.35,81.8,0.227898822154323,0.153352319757816,0.372796190068736,T20_RH80_Wgentle-fresh breeze
20.3,5.31,80.6,0.26428674686159,0.177837626931775,0.432319445025233,T20_RH80_Wlight-gentle breeze
21.1,1.68,79.1,0.325064158930804,0.21873453478582,0.531738948151484,T20_RH80_Wlight-gentle breeze
21.4,4.38,83.5,0.296238241950692,0.199337676143641,0.484585602101513,T20_RH80_Wlight-gentle breeze
21.3,6.6,86.4,0.16184191889775,0.108902860762571,0.437060640483898,T20_RH90_Wgentle-fresh breeze
21.2,6.79,81,0.26428674686159,0.177837626931775,0.432319445025233,T20_RH80_Wgentle-fresh breeze
21.6,6.06,82.9,0.26428674686159,0.177837626931775,0.432319445025233,T20_RH80_Wgentle-fresh breeze
21.1,6.15,85.1,0.16184191889775,0.108902860762571,0.437060640483898,T20_RH90_Wgentle-fresh breeze
21.4,3.37,85.9,0.181408133769585,0.122068898266021,0.489899994230889,T20_RH90_Wlight-gentle breeze
20.7,1.33,90.1,0.199060330761861,0.133946999837579,0.537570465366778,T20_RH90_Wcalm-light breeze
21.3,2.01,82.9,0.325064158930804,0.21873453478582,0.531738948151484,T20_RH80_Wlight-gentle breeze
18.8,6.47,82,0.26428674686159,0.177837626931775,0.432319445025233,T20_RH80_Wgentle-fresh breeze
19.6,10.32,77.1,0.184467508553602,0.124127540850053,0.301751381293615,T20_RH80_Wgentle-fresh breeze
20.3,7.28,78.1,0.227898822154323,0.153352319757816,0.372796190068736,T20_RH80_Wgentle-fresh breeze
21.3,1.74,75.4,0.325064158930804,0.21873453478582,0.531738948151484,T20_RH80_Wlight-gentle breeze
21.3,6.94,82.1,0.26428674686159,0.177837626931775,0.432319445025233,T20_RH80_Wgentle-fresh breeze
21.2,9.99,84.2,0.184467508553602,0.124127540850053,0.301751381293615,T20_RH80_Wgentle-fresh breeze
21.2,10.31,78.2,0.184467508553602,0.124127540850053,0.301751381293615,T20_RH80_Wgentle-fresh breeze
21.6,9.14,80.2,0.184467508553602,0.124127540850053,0.301751381293615,T20_RH80_Wgentle-fresh breeze
20.9,9.07,83.7,0.184467508553602,0.124127540850053,0.301751381293615,T20_RH80_Wgentle-fresh breeze
21.3,5.53,84.5,0.26428674686159,0.177837626931775,0.432319445025233,T20_RH80_Wgentle-fresh breeze
20.5,2.59,88.3,0.199060330761861,0.133946999837579,0.537570465366778,T20_RH90_Wlight-gentle breeze
21.3,2.13,79.3,0.325064158930804,0.21873453478582,0.531738948151484,T20_RH80_Wlight-gentle breeze
20.8,7,79.8,0.227898822154323,0.153352319757816,0.372796190068736,T20_RH80_Wgentle-fresh breeze
21.7,10.96,75.5,0.184467508553602,0.124127540850053,0.301751381293615,T20_RH80_Wstrong breeze
22.2,7.52,76.2,0.227898822154323,0.153352319757816,0.372796190068736,T20_RH80_Wgentle-fresh breeze
23.1,1.31,75,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
23.1,7.54,82.1,0.23145742920827,0.125211644759592,0.304386814574006,T25_RH80_Wgentle-fresh breeze
23,10.71,84.7,0.187347941944866,0.101349712703035,0.246378971116455,T25_RH80_Wstrong breeze
23,10.94,79.3,0.187347941944866,0.101349712703035,0.246378971116455,T25_RH80_Wstrong breeze
23.3,9.5,81.1,0.187347941944866,0.101349712703035,0.246378971116455,T25_RH80_Wgentle-fresh breeze
22.6,9.48,84.2,0.187347941944866,0.101349712703035,0.246378971116455,T25_RH80_Wgentle-fresh breeze
23,5.85,84.7,0.268413546082209,0.145203814350095,0.352987348731675,T25_RH80_Wgentle-fresh breeze
22.2,2.93,88.9,0.199060330761861,0.133946999837579,0.537570465366778,T20_RH90_Wlight-gentle breeze
23,1.83,79,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
22.1,7.28,74.8,0.290515135322426,0.195486617724956,0.368662441925625,T20_RH70_Wgentle-fresh breeze
23,11.21,71.5,0.164369056988108,0.0889188134658876,0.167689365578902,T25_RH70_Wstrong breeze
23.5,7.42,72.2,0.295051487024748,0.159614154989552,0.301011623348739,T25_RH70_Wgentle-fresh breeze
24.3,0.66,73.4,0.455117310367586,0.246205045932701,0.464310828558434,T25_RH70_Wcalm-light breeze
24,7.94,81.7,0.23145742920827,0.125211644759592,0.304386814574006,T25_RH80_Wgentle-fresh breeze
24.1,11.09,83.6,0.128941696771262,0.0697536561520119,0.169569637406867,T25_RH80_Wstrong breeze
24.1,11.17,78.9,0.128941696771262,0.0697536561520119,0.169569637406867,T25_RH80_Wstrong breeze
24.3,9.54,80.9,0.187347941944866,0.101349712703035,0.246378971116455,T25_RH80_Wgentle-fresh breeze
23.4,9.44,84.7,0.187347941944866,0.101349712703035,0.246378971116455,T25_RH80_Wgentle-fresh breeze
23.8,5.87,85.1,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
23.2,3.15,87.9,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
23.8,1.43,78.3,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
23.6,7.17,70.3,0.295051487024748,0.159614154989552,0.301011623348739,T25_RH70_Wgentle-fresh breeze
24.6,10.92,66.6,0.23882270295208,0.129196040692449,0.243646999488294,T25_RH70_Wstrong breeze
25.1,6.93,66.8,0.342161477296455,0.185099270704809,0.349073250797647,T25_RH70_Wgentle-fresh breeze
25.7,0.18,70.8,0.455117310367586,0.246205045932701,0.464310828558434,T25_RH70_Wcalm-light breeze
25.2,8.13,80.8,0.23145742920827,0.125211644759592,0.304386814574006,T25_RH80_Wgentle-fresh breeze
25.2,11.02,82.6,0.128941696771262,0.0697536561520119,0.169569637406867,T25_RH80_Wstrong breeze
25.3,10.99,76.9,0.187347941944866,0.101349712703035,0.246378971116455,T25_RH80_Wstrong breeze
25.4,9.26,79.8,0.187347941944866,0.101349712703035,0.246378971116455,T25_RH80_Wgentle-fresh breeze
24.3,9.11,85.2,0.114726715531372,0.0620637704250264,0.249080979717757,T25_RH90_Wgentle-fresh breeze
24.8,5.72,84.6,0.268413546082209,0.145203814350095,0.352987348731675,T25_RH80_Wgentle-fresh breeze
24.4,3.28,85.7,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
24.9,1.06,75.5,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
23.3,6.81,69.9,0.342161477296455,0.185099270704809,0.349073250797647,T25_RH70_Wgentle-fresh breeze
24.3,10.45,66.1,0.23882270295208,0.129196040692449,0.243646999488294,T25_RH70_Wgentle-fresh breeze
24.7,6.49,66.5,0.342161477296455,0.185099270704809,0.349073250797647,T25_RH70_Wgentle-fresh breeze
25.3,0.94,71.3,0.455117310367586,0.246205045932701,0.464310828558434,T25_RH70_Wcalm-light breeze
24.6,8.38,82.4,0.23145742920827,0.125211644759592,0.304386814574006,T25_RH80_Wgentle-fresh breeze
24.8,10.95,83.7,0.187347941944866,0.101349712703035,0.246378971116455,T25_RH80_Wstrong breeze
24.8,10.85,77.3,0.187347941944866,0.101349712703035,0.246378971116455,T25_RH80_Wstrong breeze
25,9.06,80.5,0.187347941944866,0.101349712703035,0.246378971116455,T25_RH80_Wgentle-fresh breeze
23.7,8.93,87,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
24.3,5.65,85.5,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
24,3.49,85.4,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
24.1,0.91,77.3,0.357023391775105,0.193139128239361,0.469517065503415,T25_RH80_Wcalm-light breeze
19.3,6.23,77.3,0.26428674686159,0.177837626931775,0.432319445025233,T20_RH80_Wgentle-fresh breeze
20.3,9.82,73.4,0.235150856434666,0.158232188242176,0.298405413053238,T20_RH70_Wgentle-fresh breeze
20.8,6.05,73.7,0.336900819857801,0.226699382494039,0.427525673654408,T20_RH70_Wgentle-fresh breeze
21.5,1.66,78,0.325064158930804,0.21873453478582,0.531738948151484,T20_RH80_Wlight-gentle breeze
21.5,8.64,87.3,0.139558956814846,0.0939087335696939,0.376884601135369,T20_RH90_Wgentle-fresh breeze
21.9,10.85,87.5,0.112962817519704,0.076012284527276,0.305060652470515,T20_RH90_Wstrong breeze
21.6,10.67,82.9,0.184467508553602,0.124127540850053,0.301751381293615,T20_RH80_Wgentle-fresh breeze
21.9,8.89,85.2,0.139558956814846,0.0939087335696939,0.376884601135369,T20_RH90_Wgentle-fresh breeze
20.5,8.82,92.9,0.139558956814846,0.0939087335696939,0.376884601135369,T20_RH90_Wgentle-fresh breeze
21.2,5.57,90.5,0.16184191889775,0.108902860762571,0.437060640483898,T20_RH90_Wgentle-fresh breeze
20.8,3.69,91.2,0.181408133769585,0.122068898266021,0.489899994230889,T20_RH90_Wlight-gentle breeze
20.3,0.86,84.8,0.351534235670931,0.2365461567762,0.575038618006136,T20_RH80_Wcalm-light breeze
24,5.36,73.7,0.342161477296455,0.185099270704809,0.349073250797647,T25_RH70_Wlight-gentle breeze
24.8,9.01,70.9,0.23882270295208,0.129196040692449,0.243646999488294,T25_RH70_Wgentle-fresh breeze
25.2,5.59,70.8,0.342161477296455,0.185099270704809,0.349073250797647,T25_RH70_Wgentle-fresh breeze
25.8,2.31,75.2,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26,8.92,81.5,0.23145742920827,0.125211644759592,0.304386814574006,T25_RH80_Wgentle-fresh breeze
26.5,10.78,80,0.187347941944866,0.101349712703035,0.246378971116455,T25_RH80_Wstrong breeze
26.6,10.48,75.2,0.187347941944866,0.101349712703035,0.246378971116455,T25_RH80_Wgentle-fresh breeze
26.8,8.76,77.1,0.23145742920827,0.125211644759592,0.304386814574006,T25_RH80_Wgentle-fresh breeze
25.3,8.77,84.9,0.23145742920827,0.125211644759592,0.304386814574006,T25_RH80_Wgentle-fresh breeze
25.8,5.51,84.2,0.268413546082209,0.145203814350095,0.352987348731675,T25_RH80_Wgentle-fresh breeze
25.1,3.86,85.3,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
24.8,0.87,80.2,0.357023391775105,0.193139128239361,0.469517065503415,T25_RH80_Wcalm-light breeze
26.7,3.68,80.5,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.5,1.14,78.2,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
26.1,0.27,82.8,0.357023391775105,0.193139128239361,0.469517065503415,T25_RH80_Wcalm-light breeze
26,0.8,85,0.357023391775105,0.193139128239361,0.469517065503415,T25_RH80_Wcalm-light breeze
26,1.44,84.7,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
25.9,0.95,86.1,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
24.7,0.7,84.2,0.357023391775105,0.193139128239361,0.469517065503415,T25_RH80_Wcalm-light breeze
25.9,1.53,85.2,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
26.2,0.53,82.9,0.357023391775105,0.193139128239361,0.469517065503415,T25_RH80_Wcalm-light breeze
27.4,4.45,80.8,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.9,0.76,84.9,0.357023391775105,0.193139128239361,0.469517065503415,T25_RH80_Wcalm-light breeze
26.5,1.21,85.5,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wcalm-light breeze
26.7,3.1,80.5,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.6,0.64,77.2,0.357023391775105,0.193139128239361,0.469517065503415,T25_RH80_Wcalm-light breeze
26.2,0.11,82.3,0.357023391775105,0.193139128239361,0.469517065503415,T25_RH80_Wcalm-light breeze
26.2,1.04,84.3,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
26,1.2,84.7,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
25.9,0.46,85.5,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
24.7,0.15,84.2,0.357023391775105,0.193139128239361,0.469517065503415,T25_RH80_Wcalm-light breeze
25.9,0.67,84.6,0.357023391775105,0.193139128239361,0.469517065503415,T25_RH80_Wcalm-light breeze
26.2,1.02,82.6,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
27.4,4.23,80.8,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
27,0.11,84.4,0.357023391775105,0.193139128239361,0.469517065503415,T25_RH80_Wcalm-light breeze
26.5,1.67,85.2,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
26.7,2.44,79.6,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26.5,0.15,76.5,0.357023391775105,0.193139128239361,0.469517065503415,T25_RH80_Wcalm-light breeze
26.2,0.42,81.7,0.357023391775105,0.193139128239361,0.469517065503415,T25_RH80_Wcalm-light breeze
26.2,1.16,83.7,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
25.9,0.88,84.9,0.357023391775105,0.193139128239361,0.469517065503415,T25_RH80_Wcalm-light breeze
25.8,0.09,85.2,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
24.7,1.03,83.8,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
25.8,0.23,84.5,0.357023391775105,0.193139128239361,0.469517065503415,T25_RH80_Wcalm-light breeze
26.1,1.54,82.2,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
27.2,3.91,81.5,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.8,0.45,85.1,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
26.4,2.1,84.8,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26.4,1.59,79.6,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26.2,0.39,76.4,0.357023391775105,0.193139128239361,0.469517065503415,T25_RH80_Wcalm-light breeze
26,0.76,81.5,0.357023391775105,0.193139128239361,0.469517065503415,T25_RH80_Wcalm-light breeze
25.8,1.21,84.8,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
25.6,0.5,86.2,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
25.4,0.72,85.7,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
24.3,1.96,85.2,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
25.4,1.15,85.3,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wcalm-light breeze
25.8,2.08,81.8,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26.8,3.5,82.5,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.5,1.03,85.5,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wcalm-light breeze
26,2.62,85.3,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
26.4,0.68,79.3,0.357023391775105,0.193139128239361,0.469517065503415,T25_RH80_Wcalm-light breeze
26.3,0.92,75.1,0.357023391775105,0.193139128239361,0.469517065503415,T25_RH80_Wcalm-light breeze
26,1.09,81.2,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
25.8,1.17,84.5,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
25.5,0.09,86.7,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
25.2,1.35,85.7,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wcalm-light breeze
24.2,2.88,85.4,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
25.3,2.05,85.5,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
25.5,2.67,83,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26.6,3.01,83.2,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.3,1.61,86.2,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
25.9,3.15,85.2,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
25.8,0.25,79.4,0.357023391775105,0.193139128239361,0.469517065503415,T25_RH80_Wcalm-light breeze
25.7,1.48,75.7,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
25.6,1.41,81,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
25.1,1.1,86.6,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wcalm-light breeze
24.9,0.31,87.9,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
24.6,1.96,87.3,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
23.6,3.79,86.8,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
24.6,2.94,87.6,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
24.8,3.31,84.6,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
25.9,2.56,84.9,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
25.7,2.14,87.5,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
25.3,3.69,85.9,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
25.6,1.21,78.9,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
25.5,2.09,75.3,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
25.4,1.75,80.4,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
25,1.07,86.1,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wcalm-light breeze
24.7,0.69,88.3,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
24.4,2.59,87.7,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
23.4,4.68,87.5,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
24.3,3.78,88.5,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
24.5,4,85.5,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
25.5,2.2,86.4,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
25.4,2.63,88.1,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
25.1,4.24,85.3,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
25.8,2.18,77.3,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
25.7,2.73,74.2,0.420847561055126,0.227666121986341,0.42934881912639,T25_RH70_Wlight-gentle breeze
25.6,2.13,79.2,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
25.1,1.12,85.6,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wcalm-light breeze
24.8,1,88.1,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
24.5,3.18,87.5,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
23.4,5.39,88.9,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wlight-gentle breeze
24.3,4.49,89.2,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
24.5,4.64,85.8,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
25.4,2.01,86.9,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
25.4,3.1,88.1,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
25.1,4.67,85,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.1,3.11,75.7,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.1,3.32,72.1,0.383527799638918,0.207477231420404,0.391275186350772,T25_RH70_Wlight-gentle breeze
26,2.5,77,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
25.4,1.24,85,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
25.1,1.27,86.9,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wcalm-light breeze
24.7,3.69,87.7,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
23.7,5.92,89,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
24.5,5,89.1,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
24.7,5.19,85.4,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wlight-gentle breeze
25.6,1.89,86.5,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
25.6,3.49,87.1,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
25.4,4.97,83.5,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
27.1,3.8,72.5,0.383527799638918,0.207477231420404,0.391275186350772,T25_RH70_Wlight-gentle breeze
27.1,3.73,68.8,0.383527799638918,0.207477231420404,0.391275186350772,T25_RH70_Wlight-gentle breeze
27,2.79,73.4,0.420847561055126,0.227666121986341,0.42934881912639,T25_RH70_Wlight-gentle breeze
26.2,1.5,82.9,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
25.9,1.41,84.6,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
25.4,4.1,86.9,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
24.5,6.24,87.8,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
25.3,5.25,87.4,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wlight-gentle breeze
25.5,5.52,83.9,0.268413546082209,0.145203814350095,0.352987348731675,T25_RH80_Wgentle-fresh breeze
26.3,1.81,84.7,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26.4,3.71,85.1,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
26.2,5.11,81.1,0.268413546082209,0.145203814350095,0.352987348731675,T25_RH80_Wlight-gentle breeze
26.9,4.58,71.3,0.383527799638918,0.207477231420404,0.391275186350772,T25_RH70_Wlight-gentle breeze
27.3,4.29,65.3,0.383527799638918,0.207477231420404,0.391275186350772,T25_RH70_Wlight-gentle breeze
27,3.16,70.9,0.383527799638918,0.207477231420404,0.391275186350772,T25_RH70_Wlight-gentle breeze
26.1,1.83,81.6,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
25.8,1.55,83.6,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
25.3,4.7,86.8,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
24.4,6.8,87.3,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
25.2,5.64,87,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
